관리기관명,경로당명,소재지,연락처,위도,경도
기장군,가화일광타워 여자,"부산광역시 기장군 일광면 이천10길 37, 가화일광타워 101-101",051-927-0123,35.26934218,129.2348585
기장군,광산,부산광역시 기장군 일광면 달음길 44,051-727-8065,35.30926171,129.2279333
기장군,당곡,부산광역시 기장군 일광면 당곡길 19-20,051-942-1600,35.28418772,129.2233220
기장군,대리,부산광역시 기장군 일광면 대리길 8,051-721-7290,35.29150694,129.2062712
기장군,동백 남자,부산광역시 기장군 일광면 동백길 3,051-727-6967,35.28960523,129.2566586
기장군,동백 여자,부산광역시 기장군 일광면 동백길 3,051-952-6111,35.28960523,129.2566586
기장군,문동 남자,부산광역시 기장군 일광면 창마을길 19-3(문동어업인복지회관),051-727-6244,35.30781200,129.2567095
기장군,문동 여자,부산광역시 기장군 일광면 창마을길 19-3(문동어업인복지회관),051-727-6244,35.30781200,129.2567095
기장군,문중 남자,부산광역시 기장군 일광면 문중길 29,051-911-0128,35.30339229,129.2578725
기장군,문중 여자,부산광역시 기장군 일광면 문중길 29,051-942-0021,35.30339229,129.2578725
기장군,산수곡,부산광역시 기장군 일광면 화용길 206 1층,051-721-4896,35.28626273,129.2124043
기장군,삼성 남자,"부산광역시 기장군 일광면 기장해안로 1333, 2층",051-724-4660,35.26271295,129.2326258
기장군,삼성 여자,"부산광역시 기장군 일광면 기장해안로 1333, 1층",051-722-0999,35.26271295,129.2326258
기장군,일광삼성2리,부산광역시 기장군 일광면 삼성2길 6-7,051-722-7535,35.26501417,129.2341224
기장군,상곡(일광),부산광역시 기장군 일광면 화용길 366,,35.29640213,129.2025728
기장군,상리,부산광역시 기장군 일광면 청원길 193,051-727-5900,35.30442824,129.2308070
기장군,선우 남자,"부산광역시 기장군 일광면 일역길 75-38, 선우아파트(경로당 건물 1층)",051-721-3367,35.26173001,129.2317867
기장군,선우 여자,"부산광역시 기장군 일광면 일역길 75-38, 선우아파트(경로당 건물 1층)",051-721-3367,35.26173001,129.2317867
기장군,신평 남자,부산광역시 기장군 일광면 일광로 589,051-727-4620,35.29459122,129.2591104
기장군,신평 여자,부산광역시 기장군 일광면 일광로 589,051-727-9545,35.29459122,129.2591104
기장군,원당 남자,부산광역시 기장군 일광면 원당길 6-4,051-942-0012,35.30584548,129.2481685
기장군,원당 여자,부산광역시 기장군 일광면 원당길 6-4,051-727-5680,35.30584548,129.2481685
기장군,이동 남자,"부산광역시 기장군 일광면 이동1길 10-2, 2층",051-723-3330,35.27317861,129.2439735
기장군,이동 여자,"부산광역시 기장군 일광면 이동1길 10-2, 1층",051-724-3346,35.27317861,129.2439735
기장군,이천동서 남자,"부산광역시 기장군 일광면 이천1길 7, 2층",051-721-0608,35.26564744,129.2356596
기장군,이천동서 여자,"부산광역시 기장군 일광면 이천1길 7, 1층",051-723-2008,35.26564744,129.2356596
기장군,이천여자,"부산광역시 기장군 일광면 이천길 3, 2층",051-721-1341,35.26622172,129.2350309
기장군,장수남자,"부산광역시 기장군 일광면 이천길 3, 2층",051-722-1820,35.26622172,129.2350309
기장군,청광,부산광역시 기장군 일광면 청광길 41-1,051-727-0227,35.29564026,129.2325538
기장군,칠암 남자,"부산광역시 기장군 일광면 문오성길 485-5, 2층",051-915-2228,35.29719245,129.2603272
기장군,칠암 여자,"부산광역시 기장군 일광면 문오성길 485-5, 1층",051-727-6812,35.29719245,129.2603272
기장군,하리,부산광역시 기장군 일광면 청원길 303-60,051-959-5525,35.31358280,129.2346517
기장군,학리 남자,부산광역시 기장군 일광면 학리4길 13,051-921-2261,35.25687818,129.2443505
기장군,학리 여자,부산광역시 기장군 일광면 학리4길 13,051-722-8387,35.25687818,129.2443505
기장군,화전 남자,부산광역시 기장군 일광면 화전2길 18,051-721-1577,35.28075710,129.2318443
기장군,화전 여자,부산광역시 기장군 일광면 화전2길 18,051-721-1577,35.28075710,129.2318443
기장군,회룡,부산광역시 기장군 일광면 회룡길 9-4,051-722-0150,35.28502029,129.2050536
기장군,횡계,부산광역시 기장군 일광면 횡계길 33,051-721-8450,35.27329702,129.2271039
기장군,동백온정,"부산광역시 기장군 일광면 일광로 456, 온정마을회관 2층",051-918-1999,35.28318840,129.2565813
기장군,일광자이푸르지오2단지 남자,부산광역시 기장군 일광면 해빛로 29 일광자이푸르지오2단지 ,,35.26640740,129.2238676
기장군,일광자이푸르지오2단지 여자,부산광역시 기장군 일광면 해빛로 29 일광자이푸르지오2단지 ,,35.26640740,129.2238676
기장군,일광이지더원1차오션포레,"부산광역시 기장군 일광면 해빛4로 1, 105동 1층",,35.26922421,129.2216350
기장군,일광비스타동원1차,부산광역시 기장군 일광면 해빛2로 24,,35.26865439,129.2271657
기장군,가동,부산광역시 기장군 정관읍 가동옛길 17,,35.33063795,129.1813353
기장군,정관가화만사성,"부산광역시 기장군 정관읍 방곡로 39, 가화만사성 정관타운(108동 1층)",051-728-8993,35.32803051,129.1898543
기장군,정관계룡리슈빌,"부산광역시 기장군 정관읍 정관로 513, 계룡리슈빌 109-107",070-8936-8947,35.32619564,129.1719440
기장군,구연 남자,부산광역시 기장군 정관읍 구연1로 11-5,051-728-3233,35.32048127,129.1830130
기장군,구연 여자,부산광역시 기장군 정관읍 구연1로 11-5,051-728-3233,35.32048127,129.1830130
기장군,낙원 남자,"부산광역시 기장군 정관읍 용수공단2길 64-20, 낙원대아파트",051-727-2153,35.32460374,129.1613187
기장군,낙원 여자,"부산광역시 기장군 정관읍 용수공단2길 64-20, 낙원대아파트",,35.32460374,129.1613187
기장군,달산6리,부산광역시 기장군 정관읍 달산4길 81,051-727-2669,35.31761287,129.1795400
기장군,정관덕산,부산광역시 기장군 정관읍 정관덕산2길 18-40,051-728-2673,35.32246440,129.1829979
기장군,정관1차동원로얄듀크 남자,"부산광역시 기장군 정관읍 산단4로 139, 동원로얄듀크 1차(108동 1층)",051-727-4355,35.31935363,129.1886163
기장군,정관1차동원로얄듀크 여자,"부산광역시 기장군 정관읍 산단4로 139, 동원로얄듀크 1차(108동 1층)",051-727-4355,35.31935363,129.1886163
기장군,정관2차동원로얄듀크 남자,"부산광역시 기장군 정관읍 정관5로 12, 동원로얄듀크 2차(관리동 1층)",051-728-3459,35.31947503,129.1743653
기장군,정관2차동원로얄듀크 여자,"부산광역시 기장군 정관읍 정관5로 12, 동원로얄듀크 2차(관리동 1층)",051-728-3459,35.31947503,129.1743653
기장군,정관동일스위트1차 남자,"부산광역시 기장군 정관읍 정관4로 24, 동일스위트 1차(관리동 1층)",051-728-9978,35.32505796,129.1702888
기장군,정관동일스위트1차 여자,"부산광역시 기장군 정관읍 정관4로 24, 동일스위트 1차(관리동 1층)",051-976-0739,35.32505796,129.1702888
기장군,정관동일스위트2차 남자,"부산광역시 기장군 정관읍 정관3로 23, 동일스위트 2차(경로당 건물)",070-7321-7175,35.32847728,129.1653007
기장군,정관동일스위트2차 여자,"부산광역시 기장군 정관읍 정관3로 23, 동일스위트 2차(경로당 건물)",070-7321-7175,35.32847728,129.1653007
기장군,정관동일스위트3차 남자,"부산광역시 기장군 정관읍 모전1길 9, 동일스위트 3차 (관리동 1층)",070-7370-0133,35.33739004,129.1645378
기장군,정관동일스위트3차 여자,"부산광역시 기장군 정관읍 모전1길 9, 동일스위트 3차(관리동 1층)",070-7370-0133,35.33739004,129.1645378
기장군,두명 남자,부산광역시 기장군 정관읍 부명2길 34,051-508-7120,35.36184728,129.1462828
기장군,두명 여자,부산광역시 기장군 정관읍 부명2길 34,051-508-7121,35.36184728,129.1462828
기장군,롯데캐슬1차 남자,"부산광역시 기장군 정관읍 정관3로 52, 롯데캐슬(102동 1층)",051-727-2036,35.32973209,129.1697623
기장군,롯데캐슬1차 여자,"부산광역시 기장군 정관읍 정관3로 52, 롯데캐슬(102동 1층)",051-727-2036,35.32973209,129.1697623
기장군,롯데캐슬2차 남자,"부산광역시 기장군 정관읍 정관3로 51, 롯데캐슬2차 210-103",070-7363-8899,35.33127249,129.1689266
기장군,롯데캐슬2차 여자,"부산광역시 기장군 정관읍 정관3로 51, 롯데캐슬2차 210-103",070-7363-8899,35.33127249,129.1689266
기장군,매곡,부산광역시 기장군 정관읍 매곡길 25-1,051-728-4824,35.31758191,129.1743929
기장군,모전리,부산광역시 기장군 정관읍 양수길 7-11,,35.33008589,129.1611222
기장군,병산 남자,부산광역시 기장군 정관읍 병산로 246,051-728-5478,35.34761589,129.1881285
기장군,병산 여자,부산광역시 기장군 정관읍 병산로 246,051-728-5478,35.34761589,129.1881285
기장군,산막 남자,부산광역시 기장군 정관읍 산막길 15-1 2층,051-923-0036,35.33221410,129.1712830
기장군,산막 여자,부산광역시 기장군 정관읍 산막길 15-1 1층,051-946-0039,35.33221410,129.1712830
기장군,상곡(정관),부산광역시 기장군 정관읍 정관상곡1길 83,051-727-2936,35.31977550,129.1638120
기장군,상곡2리 남자,"부산광역시 기장군 정관읍 정관중앙로 83-13, 형진아파트(경로당 건물)",051-727-4778,35.32346421,129.1793832
기장군,상곡2리 여자,"부산광역시 기장군 정관읍 정관중앙로 83-13, 형진아파트(경로당 건물)",051-727-4778,35.32346421,129.1793832
기장군,서편,부산광역시 기장군 정관읍 서편길 17 1층,051-951-0025,35.32595980,129.2023510
기장군,서희스타힐스 남자,"부산광역시 기장군 정관읍 방곡3로 11, 서희스타힐스(307동 1층)",051-728-9277,35.32580749,129.1886009
기장군,서희스타힐스 여자,"부산광역시 기장군 정관읍 방곡3로 11, 서희스타힐스(307동 1층)",051-728-9277,35.32580749,129.1886009
기장군,독점.강변1리,부산광역시 기장군 정관읍 정관로 744-43,051-727-4458,35.32162162,129.1944453
기장군,센트럴파크 남자,"부산광역시 기장군 정관읍 구연방곡로 10, 센트럴파크(관리동 1층)",051-728-7745,35.32080088,129.1853492
기장군,센트럴파크 여자,"부산광역시 기장군 정관읍 구연방곡로 10, 센트럴파크(관리동 1층)",051-728-7745,35.32080088,129.1853492
기장군,정관신동아파밀리에 남자,"부산광역시 기장군 정관읍 정관5로 75, 신동아파밀리에(관리동 2층)",051-728-0720,35.32614387,129.1772664
기장군,정관신동아파밀리에 여자,"부산광역시 기장군 정관읍 정관5로 75, 신동아파밀리에(관리동 2층)",051-728-0720,35.32614387,129.1772664
기장군,예림 남자,부산광역시 기장군 정관읍 예림길 30,051-728-3427,35.32752185,129.2065976
기장군,예림 여자,부산광역시 기장군 정관읍 예림길 30,051-728-3427,35.32752185,129.2065976
기장군,월평 남자,부산광역시 기장군 정관읍 월평1길 59,051-508-6130,35.36202854,129.1376038
기장군,월평 여자,부산광역시 기장군 정관읍 월평1길 59,051-508-6130,35.36202854,129.1376038
기장군,정관이지더원1차 남자,"부산광역시 기장군 정관읍 정관1로 18, 이지더원 1차(106동 1층)",051-934-0017,35.33901851,129.1639122
기장군,정관이지더원1차 여자,"부산광역시 기장군 정관읍 정관1로 18, 이지더원 1차(106동 1층)",070-7333-7707,35.33901851,129.1639122
기장군,정관이지더원2차 남자,"부산광역시 기장군 정관읍 정관2로 9, 이지더원 2차(관리동 1층)",051-728-6638,35.33325147,129.1628065
기장군,정관이지더원2차 여자,"부산광역시 기장군 정관읍 정관2로 9, 이지더원 2차(관리동 1층)",051-728-6638,35.33325147,129.1628065
기장군,정관이지더원3차 남자,"부산광역시 기장군 정관읍 정관로 350, 이지더원 3차(관리동 1층)",070-7321-3339,35.33580536,129.1643610
기장군,정관이지더원3차 여자,"부산광역시 기장군 정관읍 정관로 350, 이지더원 3차(관리동 1층)",070-7321-3339,35.33580536,129.1643610
기장군,정관이진캐스빌,"부산광역시 기장군 정관읍 정관로 545, 이진캐스빌(106동 1층)",051-728-2605,35.32343531,129.1749505
기장군,정관이진캐스빌2차,"부산광역시 기장군 정관읍 가동3로 19, 이진캐스빌2차",051-728-0700,35.32967716,129.1818823
기장군,임곡 남자,부산광역시 기장군 정관읍 임곡1길 4,051-508-3221,35.35166463,129.1364681
기장군,임곡 여자,부산광역시 기장군 정관읍 임곡1길 4,051-508-3221,35.35166463,129.1364681
기장군,재흥,"부산광역시 기장군 정관읍 정관로 750-24, 재흥아파트(관리동 1층)",051-728-0170,35.32202800,129.1961890
기장군,평전,부산광역시 기장군 정관읍 용수1길 19,051-939-0039,35.32896196,129.1738867
기장군,정관풀리페아파트,"부산광역시 기장군 정관읍 정관5로 144, 풀리페(관리동 1층)",070-4109-0098,35.32904195,129.1795523
기장군,한진해모로,"부산광역시 기장군 정관읍 정관로 548, 한진해모로(1610동 1층)",051-961-0019,35.32088701,129.1728351
